,job_link,job_summary
82,https://www.linkedin.com/jobs/view/hair-stylist-crown-point-beacon-hill-at-jobs-for-humanity-3792898359,"Company Description
Jobs for Humanity is partnering with Great Clips to build an inclusive and just employment ecosystem. Therefore, we prioritize individuals coming from the following communities: Refugee, Neurodivergent, Single Parent, Blind or Low Vision, Deaf or Hard of Hearing, Black, Hispanic, Asian, Military Veterans, the Elderly, the LGBTQ, and Justice Impacted individuals. This position is open to candidates who reside in and have the legal right to work in the country where the job is located.
Company Name: Great Clips
Job Description
Join our inclusive and diverse Great Clips® salon team, the world's largest salon brand, and become one of the extraordinary individuals who make a difference! Whether you're new to the industry or an experienced professional, amazing opportunities await you!
At the RICHARD LYNN company, we firmly believe that together we can achieve anything. We are committed to creating an environment that promotes inclusivity, trust, and deep respect for each other. We believe in working as a supportive and compassionate family, especially during challenging times. Our company's growth is fueled by these values, which serve as the foundation guiding us forward.
Bring Your Skills and We Will Provide*:
A steady flow of customers - no previous clientele required
Guaranteed hourly wages and tips
Flexible scheduling options to accommodate your needs (full-time and part-time shifts may be available)
Opportunities for continuous growth and improvement through award-winning technical training and ongoing education
Potential for career advancement to help you achieve your unique goals. Whether you aspire to be a salon manager, trainer, or part of an artistic design team, we are here to support your journey.
The chance to make a positive impact in your community
Appreciation and recognition for a job well done
Additional benefits may vary depending on the salon location.
Qualifications for Hair Stylists/Barbers:
Hold a Cosmetology and/or Barber License (licensing requirements may vary by state/province)
A passion for establishing genuine connections with customers and providing exceptional haircuts
A desire to deliver consistent Great Clips® brand experiences (training will be provided)
An ability to collaborate with team members to foster a supportive and positive salon atmosphere
Embrace an enriching and fulfilling career by utilizing your passion and skills as a valued member of our Great Clips® salon team. Join us today and become part of something extraordinary!
Thank you for considering this opportunity.
Show more
Show less"
83,https://uk.linkedin.com/jobs/view/argos-store-manager-inside-sainsbury-s-at-sainsbury-s-3799803586,"Just think what you could achieve with the support of your own management team. Experiences that customers love in an ever-changing retail environment. You’ll have a team to nurture and develop and even more management opportunities on the horizon. Discover the rest of your career at Argos.
What You’ll Be Doing
You’ll create and lead a high-performing team and act as a true role model by seeing everything from the customer’s point of view. In that way, you’ll inspire, motivate and empower everybody around you.
Your focus on the business itself will be just as strong. Supported by your management team, you’ll have total accountability for the store – driving performance, plans and actions; celebrating success and making sure that your teams are trained and developed to be the best that they can be.
Who You Are
A natural coach and communicator, you’ll support as strongly as you challenge and be as flexible as you expect your team to be. You can see the link between actions and the customer, and work to resolve issues quickly.
Your planning and organising skills will be key - each Argos store is a big, fast-moving business in its own right, and you’ll look ahead to make sure you have the all the resources you need. Every day, you’ll use your commercial acumen and creative approach to change.
How You’ll Progress
There’s a host of routes to choose from. Prove yourself in this role, and we’ll really encourage you to develop. Whether you choose to stay with Argos or move across and develop in one of our Sainsbury’s stores or regions, you’ll have every opportunity to take your career where you want it to go.
What We’ll Give You
Salary will be dependent upon your experience as well as the store size, complexity and location. Alongside this, we also offer a great range of benefits for our managers, including:
Discount card – 10% discount off on your shopping at Sainsbury’s, Argos, Tu and Habitat after four weeks. This increases to 15% discount off at Sainsbury’s every Friday and Saturday and 15% off at Argos every pay day.
Free food and hot drinks provided for Colleagues in all our stores.
Generous holiday entitlement, maternity and paternity leave.
Pension – we’ll match 4-7% of your pension contributions.
Sainsbury’s share scheme – build up an investment at discounted rates
Wellbeing support – access to emotional support, counselling, legal and financial advice
Colleague networks – link with like-minded people to help fulfil your potential.
Our Cycle to Work scheme gives you the opportunity to hire a new bike and cycling equipment, whilst saving on tax and NI.
Special offers on gym memberships, restaurants, holidays, retail vouchers and more.
Financial Services Requirement
Within Argos stores (including those inside a Sainsbury’s), customers have the option to purchase Argos Financial Services from us such as stores cards or product insurance. As such, this role is subject to terms and conditions as set by our financial regulators (the FCA) and any offer will be subject to satisfactory background checks including criminal record check, credit check, fraud check and employment references.
Show more
Show less"
84,https://www.linkedin.com/jobs/view/store-manager-at-journeys-3760923858,"Company Overview
Journeys is a teen retail leader with an emphasis on footwear and unique specialty items including apparel, backpacks, hats and accessories. With more than 800 stores in all 50 US states, Puerto Rico and Canada, Journeys offers the most popular brands that cater to the teen lifestyle such as Converse, Vans, Dr Martens, UGG, Adidas, Timberland, Birkenstock, Crocs and Hey Dude. Through strategic artistic partnerships, event sponsorships, exclusive content, creative collaborations with musicians, and a focus on giving back to the community through charitable events and volunteer programs— Journeys has become more than just a retailer, but a universal part of teen and youth culture. The in-store Journeys experience features an energetic environment, friendly, passionate staff, and an inclusive atmosphere where self-expression is not just accepted – but encouraged and embraced. Journeys is an attitude you can wear.
Journeys is always looking for great people to join our team!
For more information check out: www.journeys.com/careers
WHY WORK FOR JOURNEYS?
We celebrate and reward success!
Rapid promotion opportunities for top performers - we promote from within
We are a family with an Attitude That Cares
We encourage you to embrace your individuality
You get to work in a fun environment with the coolest people around
We conduct business with integrity and passion
Excellent benefits and employee discount
Compensation includes base pay, sales commission, and bonus potential*
Job Summary
To recruit, hire, train, and manage store personnel to achieve store and personal sales goals, control expenses, and to protect company assets while pursuing growth opportunities.
Essential Job Functions
Meet and exceed store and personal sales goals and standards of performance
Recruit, interview, and hire high-caliber employees with in-store needs
Train and develop a successful sales team
Provide feedback, coaching, and accountability to all employees by enforcing all company policies and practices
Ensure that all company initiatives are properly implemented and to the standard of the company direction
Conduct monthly performance reviews
Recognize talented staff and develop them for growth within the company
Supervise and manage all aspects of daily store operations
Supervise and manage all aspects of Loss Prevention practices
Plan weekly staffing schedules in compliance with schedules policy
Provide a fun, full service experience to all customers
Resolve customer issues effectively
Complete bank deposits
Understand the Journeys culture and demonstrate it to the team
Job Requirements
Prior retail management experience preferred
1–2 years retail sales experience
Excellent interpersonal and customer service skills
Desire to succeed in fast-paced retail environment
Willingness to learn
Completion of all training programs leading up to Manager in Training position or equivalent training
Ability to work 45 hours per week
Ability to work night and weekend shifts
Ability to climb, reach, bend, and lift up to 50 pounds
Stand for long periods of time
Must be at least 18 years of age*
Age requirements for full-time employment may vary based on state
Pay And Benefits
Check out the following website for more information on all our awesome benefits: www.journeys.com/careers
The pay rate, commission, and bonus structure varies per job title, county, city, state or province. Benefits offered may include medical, vision, and dental insurance, a vacation package, and community service hours but may also vary by state, province, or territory. For clarification, refer to www.benefitsatgenesco.com
PRE-APPLICATION DISCLOSURES
Equal employment opportunity is provided to all employees and applicants for employment without regard to race, color, sex, religion, national origin, age, veteran status, pregnancy, childbirth, or related medical condition, physical or mental disability of otherwise qualified individuals, medical condition, genetic information, sexual orientation, citizenship, marital or registered domestic/civil union partner status, gender identity and/or expression, or any other factor that the law protects from employment discrimination.
All employment decisions are based on business needs, job requirements and individual qualifications. This policy applies to all terms and conditions of employment, including, but not limited to, recruitment and hiring, placement, promotion, termination, reductions in force, recall, transfer, leaves of absence, compensation and training. Any applicant or employee who needs a reasonable accommodation to apply for employment or to perform the essential functions of his or her job should email accommodation@genesco.com or call (615) 367-7467. Genesco’s employment practices will continue to be directed toward full utilization of all available human resources. We believe that this approach to our human resources is not only legally and morally proper, but also is an intelligent and economic business practice.
Show more
Show less"
85,https://www.linkedin.com/jobs/view/restaurant-team-leader-6225-hulen-bend-blvd-fort-worth-tx-unit-%231374-at-whataburger-3682505255,"Description
Our
Restaurant Team/Shift Leaders
have a dual role - you’ll serve as both a restaurant leader and a team member. As a leader, you’ll work closely with the Restaurant Manager ensuring all operating procedures are followed. You’ll also assist with scheduling, training and supervising Team Members to ensure each customer enjoys a hot, freshly-prepared product using the highest quality ingredients served in a comfortable, clean, friendly environment.
What's In It For You
Competitive Weekly Pay ($11-$14hr DOE)
Schedule Flexibility – Day/Evening/Overnight Shifts
Discounted Meals
Opportunities for Career Development and Growth
Whataburger Family Foundation and Scholarship Program
Medical, Dental and Vision Plans
401K Savings Plans
Whatagames (Ask us about this!)
Our people make the difference at Whataburger. We take pride in our work, take care of each other and love serving our customers. Each and every day you’ll be learning skills that will serve you well no matter where your career journey leads you.
Required Qualifications
QUALIFICATIONS:
Must be at least 18 years of age
High school diploma/GED or equivalent work experience
6 months’ experience in a retail setting
Driving is essential for this position so a valid driver’s license with liability insurance, a driving record adhering to Whataburger standards and a satisfactory background check is required
Solid communication skills and the ability to build and maintain an effective working relationship with management and co-workers
Demonstrated ability to work in a team environment with strong leadership skills
Food Safety Certification (may vary based on city, county and state requirements)
Food Handler’s Certification
Requirements
Must be able to lift up to 50 lbs.
Must be able to stand during entire shift
Must be able to reach, bend, stoop, lift, shake, stir, pour, carry, and push
Must be able to read (orders on tickets, menu board, receipts, etc.)
Frequent contact/immersion of hands in water, cleaning and sanitation solutions, meat products, poultry products, seafood, and produce items
Frequent washing of hands
Must be able to use computers, telephones, and office equipment
This Job Posting does not contain an exhaustive list of all roles, activities, requirements, efforts, or working conditions associated with the position. This description is intended to be an accurate reflection of the current position. Whataburger reserves the right to revise the position or to require that other or different activities be performed when circumstances change (e.g., emergencies, changes in personnel or workload, rush jobs, technological developments or other operational need).
Whataburger is more than a burger chain. It’s a place that feels like home to more than 43,000 employees who we call Family Members and millions of customers. We take PRIDE in our work. We CARE for each other. And absolutely LOVE serving our customers.
Our opportunities are limitless if you bring the drive and a hunger for more. We’ll give you the tools and resources you need to reach your full potential. Your career at Whataburger will be what you make of it.
Whataburger is committed to providing equal employment opportunities to all employees and applicants without regard to race, color, religion, sex, sexual orientation, national origin, genetic information, disability, veteran status, age, or other condition or status protected by law. Whataburger participates in the federal E-Verify Program. For more information go to www.dhs.gov/E-Verify. E-Verify is a registered trademark of the U.S. Department of Homeland Security.
Publish Date
01-Jan-2024
Requisition ID
00031669/2024-01-01
Show more
Show less"
86,https://www.linkedin.com/jobs/view/store-manager-candidate-at-dollar-general-3779040623,"Dollar General Corporation has been delivering value to shoppers for more than 80 years. Dollar General helps shoppers Save time. Save money. Every day.® by offering products that are frequently used and replenished, such as food, snacks, health and beauty aids, cleaning supplies, basic apparel, housewares and seasonal items at everyday low prices in convenient neighborhood locations. Dollar General operates more than 18,000 stores in 47 states, and we’re still growing. Learn more about Dollar General at www.dollargeneral.com.
GENERAL SUMMARY
The Store Manager Candidate supports the Store Manager in the effective implementation of all store processes including employee supervision, staffing, inventory management, stocking and receiving, paperwork, and store needs. This position is utilized to foster interactive development of an external candidate for the Store Manager role and is to be held for a limited period.
DUTIES and ESSENTIAL JOB FUNCTIONS
Assist in recruiting and staffing activities.
Assist with store merchandising by facilitating and/or participating in staging, stocking and storage of merchandise; ensuring that merchandise is presented according to established practices and store manager direction; and properly utilizing merchandise fixtures, signing and pricing of merchandise.
Assist in all aspects of inventory management (including proper execution of damages, markdowns, register scanning, paperwork and facility controls); prepare and conduct inventories.
Follow prescribed ordering practices to ensure the meeting or exceeding of in-stock targets.
Provide superior customer service leadership.
Act as a role model by following company procedures and policies as outlined in the employee handbook, SOP manual and company communications.
Participate in store opening and closing activities.
Ensure the safe deposit of all company funds in the designated bank.
Assist in ensuring the financial integrity of the store through strict cashier accountability, key control and adherence to company security practices and cash control procedures.
Assist in the maintenance of clean, well-stocked stores; provide a safe environment for customers and employees.
Operate store in store manager’s absence.
Review operating statements to identify business trends (including sales, labor, profitability, and inventory turn), expense control opportunities, potential shrink, and errors.
Complete all paperwork and documentation according to guidelines and deadlines.
KNOWLEDGE and SKILLS
Ability to read and interpret documents such as diagrams, safety rules, operating and maintenance instructions, and procedures manuals.
Ability to perform mathematical calculations such as addition, subtraction, multiplication, division, and percentages.
Knowledge of cash handling procedures including cashier accountability and deposit controls.
Ability to learn and perform IBM cash register functions, including those necessary to generate reports.
Knowledge of inventory management and merchandising practices.
Knowledge of cash, facility and safety control policies and practices (deposits, store keys, SAFE and STARS programs, etc.)
Knowledge of recruiting, interviewing, hiring, counseling, and termination practices including legal compliance and internal processes.
Effective oral and written communication skills.
Effective interpersonal skills.
Effective organization skills with attention to detail.
Ability to solve problems and deal with a variety of situations where limited standardization exists.
Certain store locations may give preference to bilingual Spanish speakers.
WORK EXPERIENCE and/or EDUCATION
High school diploma or equivalent strongly preferred.
One year of experience in a retail environment preferred for external candidates
COMPETENCIES
Aligns motives, values and beliefs with Dollar General values.
Supports ownership by tapping into the potential of others.
Acts as a liaison between the Store Support Center and store employees.
Fosters cooperation and collaboration.
Interacts tactfully yet directly with employees and maintains an open forum of exchange.
Demonstrates responsiveness and sensitivity to customer needs.
Applies basic principles of retail (i.e., ordering cycles, peak inventories, merchandise flow, etc.).
Provides continuous attention to development of staff.
Recruits, hires and trains qualified applicants to fulfill a store need.
Ensures store compliance to federal labor laws and company policies and procedures.
WORKING CONDITIONS and PHYSICAL REQUIREMENTS
Frequent walking and standing.
Frequent bending, stooping and kneeling to run check out station, stock merchandise and unload trucks.
Frequent handling of merchandise and equipment such as hand-held scanners pricing guns, box cutters, merchandise containers and carts, two-wheel dollies, and U-boats (six-wheel carts).
Frequent and proper lifting of up to 40 pounds; occasional lifting of up to 55 pounds.
Occasional climbing (using ladder).
Occasional driving/providing own transportation to make bank deposits, attend management meetings and to other Dollar General stores.
Fast-paced environment; moderate noise level.
Occasionally exposed to outside weather conditions.
Note This position requires some travel with limited overnight stays
Dollar General Corporation is an equal opportunity employer.
Show more
Show less"
87,https://www.linkedin.com/jobs/view/rn-mds-coordinator-970522-at-the-judge-group-3664696828,"Location:
Charlotte, NC
Salary:
Depends on Experience
Description
The Judge Group is seeking an RN- MDS Coordinator for our client in Charlotte, NC.
For immediate consideration, please send resumes to RJacobson@Judge.com
Job Summary
Coordinates all processes required for accurate and timely completion of the Minimum Data Set-Resident Assessment Instrument/Inpatient Rehabilitation Facility-Patient Assessment Instrument.
Participates in the resident’s/patient’s comprehensive plan of care.
Serves as the leader and /or member of the interdisciplinary team.
Ensures all regulatory, compliance, and industry standards are met.
Maintains clinical and professional competency as appropriate to the age, culture development stages, and special needs of the residents/patients served.
Maintains current knowledge of changes in guideline impacting the MDS-RAI/IRF-PAI process.
Essential Functions
Collects data pertinent to the resident’s/patient’s health condition and required assessment elements per the MDS-RAI/IRF-PAI guidelines.
Analyzes the assessment data to determine the healthcare needs of the resident/patient.
Identifies expected outcomes and develops a comprehensive plan of care individualized to the overall healthcare needs of the resident.
Ensures MDS/IRF-PAI is submitted timely and plan of care is developed within required timeframes based on facility policy and CMS regulations.
Practices ethically.
Delegates elements of the MDS/IRF-PAI and care plan process to appropriate members of the interdisciplinary team.
Attains knowledge and competence that reflects nursing practice and skills relevant to the role of MDS/IRF-PAI Coordinator.
Demonstrates leadership in the professional practice setting and the profession.
Education
Graduate from an accredited School of Nursing.
Current RN license or temporary license as a Registered Nurse Petitioner in the state in which you work and reside
BSN preferred; minumum of ADN required.
Current Basic Life Support for Healthcare Provider status according to American Heart Association.
Resident Assessment Coordinator-Certified strongly preferred.
1 year experience with MDS/IRF-PAI and/or prospective payment system (PPS).
Contact:
rjacobson@judge.com
This job and many more are available through The Judge Group. Find us on the web at www.judge.com
Show more
Show less"
88,https://uk.linkedin.com/jobs/view/argos-store-manager-inside-sainsbury-s-supermarket-at-marc-jehotte-sprl-3803890893,"Job Description
Just think what you could achieve with the support of your own management team. Experiences that customers love in an ever-changing retail environment. Youll have a team to nurture and develop and even more management opportunities on the horizon. Discover the rest of your career at Argos.
What Youll Be Doing
Youll create and lead a high-performing team and act as a true role model by seeing everything from the customers point of view. In that way, youll inspire, motivate and empower everybody around you.
Your focus on the business itself will be just as strong. Supported by your management team, youll have total accountability for the store driving performance, plans and actions; celebrating success and making sure that your teams are trained and developed to be the best that they can be.
Who You Are
A natural coach and communicator, youll support as strongly as you challenge and be as flexible as you expect your team to be. You can see the link between actions and the customer, and work to resolve issues quickly.
Your planning and organising skills will be key - each Argos store is a big, fast-moving business in its own right, and youll look ahead to make sure you have the all the resources you need. Every day, youll use your commercial acumen and creative approach to change.
How Youll Progress
Theres a host of routes to choose from. Prove yourself in this role, and well really encourage you to develop. Whether you choose to stay with Argos or move across and develop in one of our Sainsburys stores or regions, youll have every opportunity to take your career where you want it to go.
What Well Give You
Salary will be dependent upon your experience as well as the store size, complexity and location. Alongside this, we also offer a great range of benefits for our managers, including:
Discount card 10% discount off on your shopping at Sainsburys, Argos, Tu and Habitat after four weeks. This increases to 15% discount off at Sainsburys every Friday and Saturday and 15% off at Argos every pay day.
Free food and hot drinks provided for Colleagues in all our stores.
Generous holiday entitlement, maternity and paternity leave.
Pension well match 4-7% of your pension contributions.
Sainsburys share scheme build up an investment at discounted rates
Wellbeing support access to emotional support, counselling, legal and financial advice
Colleague networks link with like-minded people to help fulfil your potential.
Our Cycle to Work scheme gives you the opportunity to hire a new bike and cycling equipment, whilst saving on tax and NI.
Special offers on gym memberships, restaurants, holidays, retail vouchers and more.
Financial Services Requirement
Within Argos stores (including those inside a Sainsburys), customers have the option to purchase Argos Financial Services from us such as stores cards or product insurance. As such, this role is subject to terms and conditions as set by our financial regulators (the FCA) and any offer will be subject to satisfactory background checks including criminal record check, credit check, fraud check and employment references.
Show more
Show less"
89,https://www.linkedin.com/jobs/view/store-manager-at-journeys-3578769982,"Company Overview
Journeys is a teen retail leader with an emphasis on footwear and unique specialty items including apparel, backpacks, hats and accessories. With more than 800 stores in all 50 US states, Puerto Rico and Canada, Journeys offers the most popular brands that cater to the teen lifestyle such as Converse, Vans, Dr Martens, UGG, Adidas, Timberland, Birkenstock, Crocs and Hey Dude. Through strategic artistic partnerships, event sponsorships, exclusive content, creative collaborations with musicians, and a focus on giving back to the community through charitable events and volunteer programs— Journeys has become more than just a retailer, but a universal part of teen and youth culture. The in-store Journeys experience features an energetic environment, friendly, passionate staff, and an inclusive atmosphere where self-expression is not just accepted – but encouraged and embraced. Journeys is an attitude you can wear.
Journeys is always looking for great people to join our team!
For more information check out: www.journeys.com/careers
WHY WORK FOR JOURNEYS?
We celebrate and reward success!
Rapid promotion opportunities for top performers - we promote from within
We are a family with an Attitude That Cares
We encourage you to embrace your individuality
You get to work in a fun environment with the coolest people around
We conduct business with integrity and passion
Excellent benefits and employee discount
Compensation includes base pay, sales commission, and bonus potential*
Job Summary
To recruit, hire, train, and manage store personnel to achieve store and personal sales goals, control expenses, and to protect company assets while pursuing growth opportunities.
Essential Job Functions
Meet and exceed store and personal sales goals and standards of performance
Recruit, interview, and hire high-caliber employees with in-store needs
Train and develop a successful sales team
Provide feedback, coaching, and accountability to all employees by enforcing all company policies and practices
Ensure that all company initiatives are properly implemented and to the standard of the company direction
Conduct monthly performance reviews
Recognize talented staff and develop them for growth within the company
Supervise and manage all aspects of daily store operations
Supervise and manage all aspects of Loss Prevention practices
Plan weekly staffing schedules in compliance with schedules policy
Provide a fun, full service experience to all customers
Resolve customer issues effectively
Complete bank deposits
Understand the Journeys culture and demonstrate it to the team
Job Requirements
Prior retail management experience preferred
1–2 years retail sales experience
Excellent interpersonal and customer service skills
Desire to succeed in fast-paced retail environment
Willingness to learn
Completion of all training programs leading up to Manager in Training position or equivalent training
Ability to work 45 hours per week
Ability to work night and weekend shifts
Ability to climb, reach, bend, and lift up to 50 pounds
Stand for long periods of time
Must be at least 18 years of age*
Age requirements for full-time employment may vary based on state
Pay And Benefits
Check out the following website for more information on all our awesome benefits: www.journeys.com/careers
The pay rate, commission, and bonus structure varies per job title, county, city, state or province. Benefits offered may include medical, vision, and dental insurance, a vacation package, and community service hours but may also vary by state, province, or territory. For clarification, refer to www.benefitsatgenesco.com
PRE-APPLICATION DISCLOSURES
Equal employment opportunity is provided to all employees and applicants for employment without regard to race, color, sex, religion, national origin, age, veteran status, pregnancy, childbirth, or related medical condition, physical or mental disability of otherwise qualified individuals, medical condition, genetic information, sexual orientation, citizenship, marital or registered domestic/civil union partner status, gender identity and/or expression, or any other factor that the law protects from employment discrimination.
All employment decisions are based on business needs, job requirements and individual qualifications. This policy applies to all terms and conditions of employment, including, but not limited to, recruitment and hiring, placement, promotion, termination, reductions in force, recall, transfer, leaves of absence, compensation and training. Any applicant or employee who needs a reasonable accommodation to apply for employment or to perform the essential functions of his or her job should email accommodation@genesco.com or call (615) 367-7467. Genesco’s employment practices will continue to be directed toward full utilization of all available human resources. We believe that this approach to our human resources is not only legally and morally proper, but also is an intelligent and economic business practice.
$16.00 - 35.00
Show more
Show less"
90,https://www.linkedin.com/jobs/view/store-manager-at-rebel-convenience-stores-3796093550,"Job Description
We are seeking a Store Manager to join our team! You will be responsible for overseeing and coordinating the activities of the team for our Rebel Convenience Store!
ESSENTIAL JOB FUNCTIONS:
Support and organize all daily retail operations of store according to the Company policy.
Oversee proper and thorough preparation of necessary reports and paperwork by employees daily, weekly, monthly.
Maintain staffing (hiring and employee reorganization); create schedules to meet business needs and ensure excellent customer service.
Ensure that all state and federal labor laws/ regulations are adhered to; interact with Human Resources department on a regular basis to ensure compliance.
Maintain clean and polished appearance of store all areas of the store, both indoor and outdoor; make repairs as necessary.
Ensure all required marketing (posters, signage, etc.) are displayed appropriately.
Maintain professional conduct, display a positive attitude, and adhere to Dress Code policy at all times during work shifts, enforce Dress Code policy to employees.
Practice excellent customer service to everyone who enters the store, assist with purchases and up-sell items to increase store profitability (includes car washes).
Effectively utilize all transactional equipment (cash registers, electronic safe, lottery, fuel, phone card, EBT, money order, check, and credit card, etc.) to efficiently process customer transactions. Provide assistance/training to all store personnel in utilizing transactional equipment.
Adhere to and enforce proper cash handling procedures to prevent losses and enforce security controls established by the Company (drive-offs, burglary, theft prevention, identification checks, counterfeit bills, etc.).
Use, operate, clean, deep clean, and maintain cleanliness of all food service equipment (coffee, fountain drink machine, frozen beverages, iced tea, food service equipment, microwave, etc.). Provide assistance/training to all store personnel with food service equipment and maintenance.
Perform inventory duties, including following vendor check-in process, correct product pricing policies, and check/place codes on products according to policy.
Keep all company and store information confidential.
Perform all duties with minimal direction and/or periodic supervision.
Other duties as assigned.
JOB QUALIFICATIONS:
2+ years of supervisory experience as a Senior Team Lead or Assistant Manager.
Must be at least 18 years of age.
High School diploma or GED preferred.
Ability to communicate effectively in English, in both verbally and in written form.
Ability to understand and follow oral and written instructions; able to read and write at a level sufficient to perform assigned duties successfully.
Ability to perform position responsibilities, essential functions, and physical demands and work environment as listed.
Multi-tasking skills with an ability to meet established deadlines.
Ability to perform basic arithmetic operations using addition, subtraction, multiplication, and division.
Full understanding of competitive relationships and market drivers as well as company merchandising practices/procedures.
Ability to learn basic and deep cleaning methods and procedures and train staff on protocols.
Ability to learn to operate a cash register, computer console, and other equipment and tools related to the work task.
Ability to prioritize job task completion utilizing effective time management skills.
Strong communication, interpersonal, and customer service skills for daily customer interaction.
Multi-tasking skills with an ability to meet established deadlines.
Ability to plan, coordinate and monitor the task completion of subordinates.
Be able to handle high amounts of stress as dealing with the public/subordinates may be challenging at times.
Ability to learn and apply proper safety requirements associated with fueling, foodservice and retail management.
Physical abilities necessary:
Ability to stand and/or walk for an at least 8 hours.
Ability to occasionally lift and/or carry up to 30 pounds from ground to overhead up to 30 minutes of workday.
Ability to occasionally push and pull with arms up to a force of 20 pounds (i.e., utilizing a hand-truck).
Ability to occasionally bend at waist with some twisting up to one hour of workday.
Ability to occasionally grasp, reach, and manipulate objects with hands above the head and below the knees. (This work requires eye-hand coordination, and may require bilateral coordination of hands up to 4 hours of workday).
Ability to occasionally climb a ladder to store or retrieve materials, and/or place or remove signage.
Approximately 75% of work is performed indoors, but there will be times when working outside for a long period of time will be necessary:
Company Description
Family owned and operated for over 30 years, we understand the service station business. We are a community-centered, value-oriented, and steadfast in serving our customers. Join the Rebel Team today for spontaneity and growth in your next role. Help make the world a more colorful place!
Family owned and operated for over 30 years, we understand the service station business. We are a community-centered, value-oriented, and steadfast in serving our customers. Join the Rebel Team today for spontaneity and growth in your next role. Help make the world a more colorful place!
Show more
Show less"
91,https://uk.linkedin.com/jobs/view/store-manager-at-magnet-ltd-3801058622,"A role with Magnet as one of our Store Managers means a career that’s better, by design. That doesn’t happen by chance, it happens because we have 100 years of experience behind us. And stores that reflect our enthusiasm and love for what we do. So, when it comes to designing kitchens, we know what we’re talking about. And when it comes to careers too.
We started out with a single ambition - to offer better products and services to our customers. We’re still living up to that today. Our stores don’t just offer them fantastic kitchen designs, they offer an experience that they can trust in. With every customer, we strive to create, innovate and inspire better and sustainable living through purposeful design. It’s just what we do.
And by joining us as a Store Manager, you’ll help us aim for better, too. By design.
You will earn a basic salary of £40,000, plus uncapped commission with a cOTE of £52,000, and a company car allowance.
What You’ll Be Doing
As one of our Store Managers, you’ll inspire your team with an enthusiastic outlook and growing knowledge of store processes. You lead by example and with your obsession with sales and customer service you create a positive working environment, where you and your team can identify every opportunity to max out our sales. That’ll be the key to helping you not only achieve our targets but exceed them. With your entrepreneurial mindset, self-starting attitude you set the tone in all business-related terms, from financial results to building or maintaining an engaging culture. You’ll also work closely with all our customers, delivering amazing customer service and dealing with any of the issues they might have effectively and swiftly.
What You’ll Need
You will help us succeed with -
Excellent customer service skills
An eye on our competitors and the market
Great leadership skills, to manage and develop a team to their full potential
Experience with building great working relationships across regional teams
A can-do attitude and positive outlook
An entrepreneurial attitude, action- and results-oriented
Full focus and drive to exceed sales and margin targets
Sharing your expertise, knowledge and feedback
A full UK driving license
What We Give Back To You
We pride ourselves on creating kitchens that are better, by design. But we’re also proud to design careers that are better built too. In fact, as a member of our team, you’ll discover more than just an excellent career. There’s a rewarding team environment, great development opportunities and a huge range of brilliant benefits.
These include…
A competitive salary and commission package with a car allowance
Discounts with various retailers
A generous discount on our kitchen products
Holiday Purchase Scheme, with the ability to buy up to 5 days additional annual leave.
Redesign your career with us now
A role with Magnet is much more exciting than you think. It’s challenging, fast-moving with lots of opportunities for you to grow. And our commitment to quality means working here isn’t just better for you - it’s better for life.
If you’re ready to find out how a role with Magnet could help you redesign your career, apply now.
Please note this is a rolling recruitment campaign meaning the advert may be closed earlier than planned if we find a successful applicant. We work at a fast pace, so please make an application as soon as possible. We hope to hear from you soon!
Show more
Show less"
